actual,risk_score,decision
0,0.011025128,approve
0,0.006855403,approve
0,0.009985908,approve
0,0.12931156,approve
0,0.420489,approve
0,0.020652376,approve
0,0.008873519,approve
0,0.06907726,approve
0,0.026470449,approve
0,0.021806788,approve
0,0.015608003,approve
0,0.0021353096,approve
0,0.0015318831,approve
0,0.0013688423,approve
0,0.032736536,approve
0,0.007522316,approve
0,0.00044361176,approve
0,0.0030418872,approve
0,0.14231631,approve
0,0.0089053465,approve
0,0.34203967,approve
0,0.20115677,approve
0,0.75514907,approve
0,0.1219388,approve
0,0.00076359714,approve
0,0.021007944,approve
0,0.0019627747,approve
0,0.009168808,approve
0,0.017312227,approve
0,0.21608117,approve
0,0.010938731,approve
0,0.69090617,approve
0,0.77485156,approve
0,0.016546432,approve
0,0.13991195,approve
0,0.90191126,decline
0,0.5413991,approve
0,0.0055592386,approve
0,0.10322818,approve
0,0.072223336,approve
0,0.004761365,approve
0,0.044199336,approve
0,0.0002939238,approve
0,0.037676375,approve
0,0.12115151,approve
0,0.22710805,approve
0,0.022977894,approve
0,0.49940965,approve
0,0.008630263,approve
0,0.03175652,approve
0,0.0010296082,approve
0,0.025191782,approve
0,0.0031370001,approve
0,0.0001474208,approve
0,0.28275904,approve
0,0.00225139,approve
0,0.6301559,approve
0,0.5327741,approve
0,0.006344454,approve
0,0.016823534,approve
0,0.12801032,approve
0,0.29455754,approve
0,0.029028108,approve
0,0.7912825,approve
0,0.6284271,approve
0,0.03399465,approve
0,0.37442377,approve
0,0.0033647139,approve
0,0.062145032,approve
0,0.28525135,approve
0,0.79804677,approve
0,0.19317393,approve
0,0.069334075,approve
0,0.43982464,approve
0,0.0593166,approve
0,0.0390027,approve
0,0.6734244,approve
0,0.079565026,approve
0,0.9406865,decline
0,0.6184059,approve
0,0.0939662,approve
0,0.92170745,decline
0,0.1000601,approve
0,0.0040845284,approve
0,0.0074650054,approve
0,0.7835346,approve
0,0.00611025,approve
0,0.011248257,approve
0,0.6985601,approve
0,0.0013224882,approve
0,0.98115635,decline
0,0.002374338,approve
0,0.008423983,approve
0,0.0045466423,approve
0,0.007177273,approve
0,0.18091163,approve
0,0.026188735,approve
0,0.048215214,approve
0,0.0046792636,approve
0,0.0152863525,approve
0,0.0129228085,approve
0,0.000456654,approve
0,0.04209964,approve
0,0.023264201,approve
0,0.21107805,approve
0,0.08171806,approve
0,0.01721748,approve
0,0.033280484,approve
0,0.0013285682,approve
0,0.80803984,decline
0,0.0023404597,approve
0,0.007349009,approve
0,0.60362554,approve
0,0.0046468102,approve
0,0.0131482445,approve
0,0.023832638,approve
0,0.0024002073,approve
0,0.008097398,approve
0,0.026143996,approve
0,0.04332659,approve
0,0.8211842,decline
0,0.005566867,approve
0,0.5441312,approve
0,0.017837232,approve
0,0.4592941,approve
0,0.28216535,approve
0,0.0006120419,approve
0,0.73889357,approve
0,0.5312258,approve
0,0.0020053133,approve
0,0.031830348,approve
0,0.001417084,approve
0,0.0022032715,approve
0,0.032610152,approve
0,0.026901541,approve
0,0.03587075,approve
0,0.08543337,approve
0,0.0008181215,approve
0,0.5563098,approve
0,0.009734049,approve
0,0.0008956263,approve
0,0.13228117,approve
0,0.026626498,approve
0,0.05653287,approve
0,0.003544391,approve
0,0.5628885,approve
0,0.043185107,approve
0,0.0084390845,approve
0,0.13815086,approve
0,0.082556054,approve
0,0.7661168,approve
0,0.7450849,approve
0,0.112035416,approve
0,0.02807026,approve
0,0.019519627,approve
0,0.039370503,approve
0,0.59212893,approve
0,0.0046156454,approve
0,0.03826526,approve
0,0.5301624,approve
0,0.31633106,approve
0,0.05592125,approve
0,0.92340314,decline
0,0.14651555,approve
0,0.15560284,approve
0,0.0055456418,approve
0,0.6489685,approve
0,0.026329566,approve
0,0.9906907,decline
0,0.0013390222,approve
0,0.7680974,approve
0,0.11148458,approve
0,0.05845495,approve
0,0.12557569,approve
0,0.37802073,approve
0,0.097119436,approve
0,0.01090461,approve
0,0.0016919842,approve
0,0.038669474,approve
0,0.17512424,approve
0,0.26567447,approve
0,0.9741155,decline
0,0.9474723,decline
0,0.0030864903,approve
0,0.20122449,approve
0,0.9108401,decline
0,0.007715821,approve
0,0.29006755,approve
0,0.65600276,approve
0,0.0061468044,approve
0,0.1298201,approve
0,0.021308498,approve
0,0.52470106,approve
0,0.25379068,approve
0,0.97181153,decline
0,0.0011984577,approve
0,0.29008883,approve
0,0.0073899454,approve
0,0.043769818,approve
0,0.008142316,approve
0,0.42515555,approve
0,0.10808838,approve
0,0.09046043,approve
0,0.06947948,approve
0,0.0012450092,approve
0,0.024802819,approve
0,0.03362954,approve
0,0.029228617,approve
0,0.0029624978,approve
0,0.68667656,approve
0,0.6195986,approve
0,0.0036889198,approve
0,0.28335798,approve
0,0.008513548,approve
0,0.017959641,approve
0,0.23967463,approve
0,0.045563918,approve
0,0.02011987,approve
0,0.19828153,approve
0,0.0032818425,approve
0,0.31955847,approve
0,0.0030698618,approve
0,0.7298256,approve
0,0.059657987,approve
0,0.903916,decline
0,0.0033302782,approve
0,0.7925598,approve
0,0.0018066389,approve
0,0.021499643,approve
0,0.0406756,approve
0,0.103582405,approve
0,0.6841704,approve
0,0.004710033,approve
0,0.00079906796,approve
0,0.09233966,approve
0,0.99058163,decline
0,0.046243202,approve
0,0.0043163784,approve
0,0.0074824863,approve
0,0.048842423,approve
0,0.08778727,approve
0,0.021794353,approve
0,0.16426185,approve
0,0.2661454,approve
0,0.003730648,approve
0,0.0057929894,approve
0,0.0058984035,approve
0,0.13311175,approve
0,0.9771334,decline
0,0.00372419,approve
0,0.32200927,approve
0,0.0137954615,approve
0,0.000582997,approve
0,0.04167514,approve
0,0.0030183727,approve
0,0.013375219,approve
0,0.010475386,approve
0,0.0060566147,approve
0,0.031322643,approve
0,0.09099162,approve
0,0.0020830343,approve
0,0.00023756143,approve
0,0.011908764,approve
0,0.19292648,approve
0,0.009053874,approve
0,0.0077193226,approve
0,0.0015382349,approve
0,0.01296833,approve
0,0.27293736,approve
0,0.02040531,approve
0,0.0057014558,approve
0,0.030875973,approve
0,0.43909082,approve
0,0.009113353,approve
0,0.106163025,approve
0,0.044873144,approve
0,0.9041582,decline
0,0.013958355,approve
0,0.3831249,approve
0,0.0010155912,approve
0,0.003614744,approve
0,0.029733222,approve
0,0.56218445,approve
0,0.19430393,approve
0,0.9901536,decline
0,0.12248996,approve
0,0.6336538,approve
0,0.4007686,approve
0,0.3750426,approve
0,0.078960404,approve
0,0.021068342,approve
0,0.030785687,approve
0,0.069720894,approve
0,0.0014867102,approve
0,0.0010774251,approve
0,0.00033479973,approve
0,0.13977903,approve
0,0.114720754,approve
0,0.005756703,approve
0,0.081027985,approve
0,0.0035187039,approve
0,0.0051505067,approve
0,0.02184497,approve
0,0.9846523,decline
0,0.30159816,approve
0,0.65771145,approve
0,0.040709116,approve
0,0.027773699,approve
0,0.23568696,approve
0,0.071351506,approve
0,0.062781185,approve
0,0.009520584,approve
0,0.004276332,approve
0,0.04198823,approve
0,0.001567158,approve
0,0.009606879,approve
0,0.0014168161,approve
0,0.11683932,approve
0,0.0073331464,approve
0,0.000800627,approve
0,0.009414777,approve
0,0.04636061,approve
0,0.16759723,approve
0,0.050568048,approve
0,0.29391393,approve
0,0.06517112,approve
0,0.913893,decline
0,0.0033092,approve
0,0.9480873,decline
0,0.5358782,approve
0,0.034909334,approve
0,0.0007516504,approve
0,0.0034657414,approve
0,0.57914716,approve
0,0.18588638,approve
0,0.7032367,approve
0,0.017663732,approve
0,0.016237834,approve
0,0.08243046,approve
0,0.2043122,approve
0,0.36845204,approve
0,0.11982195,approve
0,0.0039380533,approve
0,0.021699434,approve
0,0.067162655,approve
0,0.6185541,approve
0,0.009250237,approve
0,0.044007875,approve
0,0.002292029,approve
0,0.02045547,approve
0,0.0069770273,approve
0,0.016557531,approve
0,0.0004743492,approve
0,0.19858463,approve
0,0.87803584,decline
0,0.09108025,approve
0,0.17973982,approve
0,0.0009743153,approve
0,0.0017702028,approve
0,0.07084648,approve
0,0.973515,decline
0,0.0017464685,approve
0,0.47448412,approve
0,0.0016512311,approve
0,0.0071756523,approve
0,0.14826499,approve
0,0.532179,approve
0,0.26700565,approve
0,0.017543722,approve
0,0.90222955,decline
0,0.202452,approve
0,0.0044240896,approve
0,0.26022133,approve
0,0.001104171,approve
0,0.014794801,approve
0,0.054942857,approve
0,0.005980491,approve
0,0.046661243,approve
0,0.16225938,approve
0,0.0019325386,approve
0,0.67137283,approve
0,0.0071913735,approve
0,0.21239874,approve
0,0.0037612803,approve
0,0.050052576,approve
0,0.1475144,approve
0,0.15762888,approve
0,0.10171385,approve
0,0.003430758,approve
0,0.52735126,approve
0,0.028569259,approve
0,0.029966757,approve
0,0.030054627,approve
0,0.46258888,approve
0,0.54799396,approve
0,0.03412428,approve
0,0.02608555,approve
0,0.25172415,approve
0,0.11786755,approve
0,0.016513232,approve
0,0.13754869,approve
0,0.20425566,approve
0,0.03639167,approve
0,0.0064083496,approve
0,0.030560633,approve
0,0.035034366,approve
0,0.85979843,decline
0,0.00018566745,approve
0,0.0017543855,approve
0,0.7401873,approve
0,0.079693645,approve
0,0.42005175,approve
0,0.18359505,approve
0,0.0026529587,approve
0,0.98481745,decline
0,0.0032683162,approve
0,0.0007619892,approve
0,0.0075345086,approve
0,0.49690658,approve
0,0.0039402363,approve
0,0.0010045345,approve
0,0.0051495195,approve
0,0.14985077,approve
0,0.019214852,approve
0,0.009099803,approve
0,0.21442947,approve
0,0.0065847295,approve
0,0.9922923,decline
0,0.0074902987,approve
0,0.14977676,approve
0,0.3966476,approve
0,0.88845545,decline
0,0.012060511,approve
0,0.07570297,approve
0,0.69508404,approve
0,0.34064975,approve
0,0.9941115,decline
0,0.9892018,decline
0,0.014604673,approve
0,0.002609378,approve
0,0.20052359,approve
0,0.008104433,approve
0,0.117525876,approve
0,0.019747496,approve
0,0.0186855,approve
0,0.046074606,approve
0,0.9655303,decline
0,0.60598946,approve
0,0.0069221533,approve
0,0.35374925,approve
0,0.0018894759,approve
0,0.00029068,approve
0,0.030280568,approve
0,0.03408029,approve
0,0.028321408,approve
0,0.016820064,approve
0,0.2573277,approve
0,0.0116108535,approve
0,0.012453564,approve
0,0.76815265,approve
0,0.0012225093,approve
0,0.0005430619,approve
0,0.017251223,approve
0,0.0022686115,approve
0,0.045958545,approve
0,0.022872996,approve
0,0.23529337,approve
0,0.4787045,approve
0,0.032169312,approve
0,0.0051266784,approve
0,0.0009102092,approve
0,0.0041353954,approve
0,0.00019450262,approve
0,0.0038538678,approve
0,0.008945548,approve
0,0.24246426,approve
0,0.014243306,approve
0,0.07148291,approve
0,0.3700505,approve
0,0.019527277,approve
0,0.002818821,approve
0,0.00055080006,approve
0,0.054121956,approve
0,0.98939383,decline
0,0.09715696,approve
0,0.03985812,approve
0,0.48769796,approve
0,0.96806854,decline
0,0.029843763,approve
0,0.013273638,approve
0,0.123394325,approve
0,0.009274868,approve
0,0.09425101,approve
0,0.010674303,approve
0,0.030868335,approve
0,0.007414379,approve
0,0.6650613,approve
0,0.12876146,approve
0,0.56941795,approve
0,0.043592874,approve
0,0.039763305,approve
0,0.07109289,approve
0,0.09107375,approve
0,0.07365266,approve
0,0.030513616,approve
0,0.01264011,approve
0,0.98537135,decline
0,0.01134371,approve
0,0.16132472,approve
0,0.9082154,decline
0,0.014556229,approve
0,0.7633593,approve
0,0.0055227135,approve
0,0.2887882,approve
0,0.6912515,approve
0,0.053717125,approve
0,0.0018931555,approve
0,0.044814233,approve
0,0.010098597,approve
0,0.95418257,decline
0,0.98962224,decline
0,0.98888063,decline
0,0.97875947,decline
0,0.74374765,approve
0,0.020399394,approve
0,0.03372491,approve
0,0.9883118,decline
0,0.10500978,approve
0,0.05046204,approve
0,0.068171374,approve
0,0.0017909757,approve
0,0.02427159,approve
0,0.19967236,approve
0,0.021441208,approve
0,0.0033113162,approve
0,0.1711732,approve
0,0.0022389595,approve
0,0.00064452784,approve
0,0.02934798,approve
0,0.03325864,approve
0,0.006409607,approve
0,0.7975551,approve
0,0.00072391797,approve
0,0.5739704,approve
0,0.001954449,approve
0,0.0029557704,approve
0,0.10801287,approve
0,0.12060827,approve
0,0.04038664,approve
0,0.31289735,approve
0,0.48483682,approve
0,0.033115912,approve
0,0.089953616,approve
0,0.03081973,approve
0,0.9444945,decline
0,0.0011677181,approve
0,0.0012847553,approve
0,0.002918865,approve
0,0.024126986,approve
0,0.070793964,approve
0,0.012802941,approve
0,0.9026517,decline
0,0.05810609,approve
0,0.00078408147,approve
0,0.015728153,approve
0,0.025216538,approve
0,0.0427116,approve
0,0.007923041,approve
0,0.35020655,approve
0,0.0701407,approve
0,0.00053892203,approve
0,0.00690372,approve
0,0.009692526,approve
0,0.04693859,approve
0,0.1050388,approve
0,0.0030152763,approve
0,0.0042170496,approve
0,0.008857158,approve
0,0.14430708,approve
0,0.03694567,approve
0,0.65034384,approve
0,0.4216327,approve
0,0.30559453,approve
0,0.9678385,decline
0,0.015610801,approve
0,0.023408828,approve
0,0.022042407,approve
0,0.013577539,approve
0,0.0007239442,approve
0,0.0033933693,approve
0,0.0056654634,approve
0,0.7327886,approve
0,0.8911403,decline
0,0.048898056,approve
0,0.1473152,approve
0,0.006941251,approve
0,0.00403216,approve
0,0.082892485,approve
0,0.0037029227,approve
0,0.07393085,approve
0,0.005257764,approve
0,0.25525975,approve
0,0.63321555,approve
0,0.023379462,approve
0,0.00013874602,approve
0,0.74046475,approve
0,0.028543945,approve
0,0.043410864,approve
0,0.97980356,decline
0,0.13749292,approve
0,0.0002763404,approve
0,0.05575328,approve
0,0.013469607,approve
0,0.03646725,approve
0,0.0015212992,approve
0,0.2453966,approve
0,0.0063027516,approve
0,0.006166078,approve
0,0.050542478,approve
0,0.010098597,approve
0,0.0064821895,approve
0,0.74475133,approve
0,0.003071796,approve
0,0.006336564,approve
0,0.027793849,approve
0,0.075106926,approve
0,0.005223564,approve
0,0.044665925,approve
0,0.8889569,decline
0,0.0051848604,approve
0,0.13808388,approve
0,0.06767431,approve
0,0.28098884,approve
0,0.06406708,approve
0,0.0011531805,approve
0,0.3101276,approve
0,0.3803893,approve
0,0.0048131407,approve
0,0.9234204,decline
0,0.027022336,approve
0,0.01888183,approve
0,0.0005049011,approve
0,0.26008314,approve
0,0.91597587,decline
0,0.20467997,approve
0,0.120482,approve
0,0.0033030186,approve
0,0.0004011228,approve
0,0.004107547,approve
0,0.0063278605,approve
0,0.000903161,approve
0,0.28201813,approve
0,0.9771549,decline
0,0.051032003,approve
0,0.008568817,approve
0,0.0060437657,approve
0,0.28828302,approve
0,0.24923567,approve
0,0.6425861,approve
0,0.003478138,approve
0,0.050244164,approve
0,0.0018421166,approve
0,0.058648143,approve
0,0.0050293324,approve
0,0.045996465,approve
0,0.005583673,approve
0,0.01857269,approve
0,0.0021339576,approve
0,0.09284636,approve
0,0.39779496,approve
0,0.22171085,approve
0,0.054708526,approve
0,0.0013333783,approve
0,0.2738452,approve
0,0.06572941,approve
0,0.029736592,approve
0,0.0002227077,approve
0,0.023924002,approve
0,0.026753409,approve
0,0.0077518974,approve
0,0.9731554,decline
0,0.9967129,decline
0,0.027744086,approve
0,0.5917775,approve
0,0.017341917,approve
0,0.016452907,approve
0,0.23082533,approve
0,0.0012472556,approve
0,0.04896807,approve
0,0.53343153,approve
0,0.28481725,approve
0,0.3008174,approve
0,0.032028005,approve
0,0.022444898,approve
0,0.6976889,approve
0,0.0040893164,approve
0,0.39196014,approve
0,0.021241477,approve
0,0.012286312,approve
1,0.99971265,decline
0,0.0026387034,approve
0,0.105527095,approve
0,0.004874976,approve
0,0.41406912,approve
0,0.016181981,approve
0,0.0016756431,approve
0,0.008014253,approve
0,0.0002020489,approve
0,0.039763305,approve
0,0.29658926,approve
0,0.015039711,approve
0,0.10558913,approve
0,0.07199793,approve
0,0.2842671,approve
0,0.00039525554,approve
0,0.11134711,approve
0,0.008465456,approve
0,0.0064318227,approve
0,0.027034217,approve
0,0.009736045,approve
0,0.007180212,approve
0,0.028716817,approve
0,0.007619223,approve
0,0.0011187844,approve
0,0.00091352593,approve
0,0.23968542,approve
0,0.04248173,approve
0,0.002473695,approve
0,0.26793057,approve
0,0.0029009997,approve
0,0.0021279997,approve
0,0.16086511,approve
0,0.018268751,approve
0,0.5106924,approve
0,0.010630261,approve
0,0.0006340013,approve
0,0.001409804,approve
0,0.0118845375,approve
0,0.0016204355,approve
0,0.0006044222,approve
0,0.052848212,approve
0,0.0072913864,approve
0,0.9920596,decline
0,0.0038459217,approve
0,0.13465998,approve
0,0.98030007,decline
0,0.04097454,approve
0,0.042649604,approve
0,0.90786725,decline
0,0.0067909514,approve
0,0.0017633958,approve
0,0.094183825,approve
0,0.23601687,approve
0,0.2458614,approve
0,0.530942,approve
0,0.27302304,approve
0,0.0124384025,approve
0,0.35077304,approve
0,0.0013283823,approve
0,0.04403579,approve
0,0.3755913,approve
0,0.005583218,approve
0,0.02528334,approve
0,0.0016581148,approve
0,0.0035713557,approve
0,0.030659167,approve
0,0.0027929393,approve
0,0.514313,approve
0,0.43179145,approve
0,0.027231762,approve
0,0.20371911,approve
0,0.73214036,approve
0,0.63576746,approve
0,0.092447676,approve
0,0.38708147,approve
0,0.2675642,approve
0,0.00385636,approve
0,0.0002835582,approve
0,0.17936027,approve
0,0.011283068,approve
0,0.005384649,approve
0,0.95787746,decline
0,0.004162837,approve
0,0.030595312,approve
0,0.007943095,approve
0,0.28451324,approve
0,0.045751847,approve
0,0.06377409,approve
0,0.082667746,approve
0,0.565434,approve
0,0.12898505,approve
0,0.7334787,approve
0,0.01100408,approve
0,0.0017879553,approve
0,0.0014336441,approve
0,0.040671337,approve
0,0.22309509,approve
0,0.068395376,approve
0,0.13734965,approve
0,0.08551286,approve
0,0.008305981,approve
0,0.09348824,approve
0,0.043789726,approve
0,0.084450215,approve
0,0.99304867,decline
0,0.038412992,approve
0,0.0138395615,approve
0,0.16974933,approve
0,0.01412918,approve
0,0.14645931,approve
0,0.58143884,approve
0,0.38720718,approve
0,0.058868237,approve
0,0.013803002,approve
0,0.015334683,approve
0,0.6889945,approve
0,0.006595705,approve
0,0.0034463038,approve
0,0.07937402,approve
0,0.01702846,approve
0,0.38722727,approve
0,0.061340094,approve
0,0.12898505,approve
0,0.92152834,decline
0,0.74337846,approve
0,0.037865125,approve
0,0.0011568161,approve
0,0.15088663,approve
0,0.25373095,approve
0,0.016102776,approve
0,0.45791298,approve
0,0.06620775,approve
0,0.07005865,approve
1,0.9997248,decline
0,0.001232854,approve
0,0.2750408,approve
0,0.00033658888,approve
0,0.013702122,approve
0,0.032353215,approve
0,0.5302102,approve
0,0.0035255016,approve
0,0.075825594,approve
0,0.015752029,approve
0,0.014695933,approve
0,0.0186939,approve
0,0.018372716,approve
0,0.06711757,approve
0,0.012516535,approve
0,0.6073094,approve
0,0.03464452,approve
0,0.035153754,approve
0,0.82818127,decline
0,0.9867387,decline
0,0.2852096,approve
0,0.009819075,approve
0,0.0012926807,approve
0,0.043244906,approve
0,0.0014219886,approve
0,0.005108928,approve
0,0.0013246981,approve
0,0.6977028,approve
0,0.047925446,approve
0,0.006394613,approve
0,0.23540637,approve
0,0.72838366,approve
0,0.0014021752,approve
0,0.11376938,approve
0,0.0008208119,approve
0,0.010016866,approve
0,0.0070075807,approve
0,0.0004926271,approve
0,0.0030809902,approve
0,0.68886596,approve
0,0.01630966,approve
0,0.0135899335,approve
0,0.4006127,approve
0,0.010057718,approve
0,0.045141798,approve
0,0.000286395,approve
0,0.047986872,approve
0,0.7305485,approve
0,0.002158989,approve
0,0.007025647,approve
0,0.7225096,approve
0,0.03756915,approve
0,0.048309296,approve
0,0.0022333846,approve
0,0.005747003,approve
0,0.2921985,approve
0,0.9803595,decline
0,0.0026440597,approve
0,0.9708373,decline
0,0.9513162,decline
0,0.11151434,approve
0,0.037028987,approve
0,0.062356748,approve
0,0.00429547,approve
0,0.8138224,decline
0,0.22925076,approve
0,0.19551896,approve
0,0.5779078,approve
0,0.009182143,approve
0,0.06726216,approve
0,0.011793849,approve
0,0.002180409,approve
0,0.023279643,approve
0,0.31413916,approve
0,0.024338046,approve
0,0.01047639,approve
0,0.15259798,approve
0,0.04380287,approve
0,0.28066564,approve
0,0.012565132,approve
0,0.015609007,approve
0,0.85366935,decline
0,0.053166177,approve
0,0.09873498,approve
0,0.88800174,decline
0,0.023454515,approve
0,0.99096066,decline
0,0.9104364,decline
0,0.0016635441,approve
0,0.032793414,approve
0,0.036510773,approve
0,0.0011536096,approve
0,0.007519017,approve
0,0.18170118,approve
0,0.0038159583,approve
0,0.3589852,approve
0,0.008835646,approve
0,0.005841755,approve
0,0.44962204,approve
0,0.00028692136,approve
0,0.062679514,approve
0,0.00035302472,approve
0,0.15749876,approve
0,0.031192454,approve
0,0.0004457904,approve
0,0.029664956,approve
0,0.00033625116,approve
0,0.0479126,approve
0,0.02277285,approve
0,0.008299801,approve
0,0.0041545685,approve
0,0.41791666,approve
0,0.6692562,approve
0,0.037700344,approve
0,0.07260119,approve
0,0.0068867086,approve
0,0.08215724,approve
0,0.77529544,approve
0,0.039763305,approve
0,0.022571111,approve
0,0.02601042,approve
0,0.8864167,decline
0,0.033737913,approve
0,0.46590975,approve
0,0.012808329,approve
0,0.017346835,approve
0,0.39067537,approve
0,0.0019177437,approve
0,0.0040752958,approve
0,0.29573232,approve
0,0.21941979,approve
0,0.19349913,approve
0,0.00075523724,approve
0,0.18898746,approve
0,0.022905992,approve
0,0.02154626,approve
0,0.02521656,approve
0,0.010091211,approve
0,0.82308215,decline
0,0.9948874,decline
0,0.7564546,approve
0,0.004890787,approve
0,0.1210032,approve
0,0.0058906665,approve
0,0.59949434,approve
0,0.009228879,approve
0,0.9772625,decline
0,0.001838065,approve
0,0.2308453,approve
0,0.2289003,approve
0,0.0049196826,approve
0,0.9867858,decline
0,0.47050524,approve
0,0.014900609,approve
0,0.068241425,approve
0,0.0011023286,approve
0,0.6758354,approve
0,0.33661905,approve
0,0.2884348,approve
0,0.6769616,approve
0,0.84196436,decline
0,0.015174241,approve
0,0.11085712,approve
0,0.42450738,approve
0,0.10873221,approve
0,0.20279337,approve
0,0.016113454,approve
0,0.011736727,approve
0,0.005069456,approve
0,0.99633175,decline
0,0.00858663,approve
0,0.9950304,decline
0,0.0011943175,approve
0,0.09558669,approve
0,0.09469338,approve
0,0.032782905,approve
0,0.534011,approve
0,0.14194548,approve
0,0.031854406,approve
0,0.11163325,approve
0,0.0049726837,approve
0,0.06863366,approve
0,0.00076120393,approve
0,0.0075452165,approve
0,0.00016661591,approve
0,0.26004443,approve
0,0.0098821875,approve
0,0.054171283,approve
0,0.0052407654,approve
0,0.03850112,approve
0,0.41909462,approve
0,0.008546556,approve
0,0.0011438914,approve
0,0.010168468,approve
0,0.031099267,approve
0,0.9808853,decline
0,0.4972261,approve
0,0.011074181,approve
0,0.55210304,approve
0,0.0022857287,approve
0,0.10449823,approve
0,0.7231076,approve
0,0.5000822,approve
0,0.43952924,approve
0,0.0021365546,approve
0,0.0763309,approve
0,0.031245101,approve
0,0.004572796,approve
0,0.0011518225,approve
0,0.32566467,approve
0,0.00058661273,approve
0,0.004099429,approve
0,0.21429643,approve
0,0.5708716,approve
0,0.27455696,approve
0,0.9852813,decline
0,0.01032631,approve
0,0.019780878,approve
0,0.0103292875,approve
0,0.5083376,approve
0,0.017009698,approve
0,0.22393762,approve
0,0.5283431,approve
0,0.09809717,approve
0,0.0050298194,approve
0,0.35432538,approve
0,0.011176687,approve
0,0.6659304,approve
0,0.2828603,approve
0,0.0025183859,approve
0,0.9748472,decline
0,0.000932087,approve
0,0.014206169,approve
0,0.0030873031,approve
0,0.06170514,approve
0,0.013396642,approve
0,0.30579552,approve
0,0.06617207,approve
0,0.061647333,approve
0,0.0074899863,approve
0,0.0127521325,approve
0,0.22757675,approve
0,0.98414963,decline
0,0.12368514,approve
0,0.25938246,approve
0,0.04886404,approve
0,0.040540267,approve
0,0.25831068,approve
0,0.0074281334,approve
0,0.0017342806,approve
0,0.9357201,decline
0,0.079537354,approve
0,0.0034281244,approve
0,0.2913802,approve
0,0.0063368888,approve
0,0.017888488,approve
0,0.012866236,approve
0,0.011147902,approve
0,0.0013294859,approve
0,0.97954524,decline
0,0.6462132,approve
0,0.9813316,decline
0,0.95305556,decline
0,0.68710095,approve
0,0.4708943,approve
0,0.264534,approve
0,0.07751513,approve
0,0.0013316656,approve
0,0.0056287064,approve
0,0.020935388,approve
0,0.6330378,approve
0,0.11107485,approve
0,0.004755789,approve
0,0.016924724,approve
0,0.002611702,approve
0,0.13547044,approve
0,0.009182042,approve
0,0.10143486,approve
0,0.047025815,approve
0,0.004297739,approve
0,0.44526777,approve
0,0.46473947,approve
0,0.015293344,approve
0,0.00068840105,approve
0,0.0014464126,approve
0,0.005107079,approve
0,0.00071731507,approve
0,0.23473714,approve
0,0.7193822,approve
0,0.018129231,approve
0,0.96472836,decline
0,0.0016272507,approve
0,0.47894913,approve
0,0.09884395,approve
0,0.28398186,approve
0,0.12958404,approve
0,0.10010615,approve
0,0.012036722,approve
0,0.01051663,approve
0,0.8812724,decline
0,0.11588539,approve
0,0.0132961655,approve
0,0.25187263,approve
0,0.3250615,approve
0,0.009350231,approve
0,0.16452199,approve
0,0.98001224,decline
0,0.89139676,decline
0,0.005961908,approve
0,0.021074962,approve
0,0.090033144,approve
0,0.34104586,approve
0,0.27160698,approve
0,0.24489912,approve
0,0.005217791,approve
0,0.03646015,approve
0,0.037950557,approve
0,0.7068108,approve
0,0.0173841,approve
0,0.0029293657,approve
0,0.027721941,approve
0,0.013030488,approve
0,0.018078363,approve
0,0.10182718,approve
0,0.0031973822,approve
0,0.3879642,approve
0,0.0015685973,approve
0,0.17946868,approve
0,0.17507851,approve
0,0.0033782753,approve
0,0.054345332,approve
0,0.009175855,approve
0,0.0051399646,approve
0,0.1252558,approve
0,0.033849977,approve
0,0.094087556,approve
0,0.011175249,approve
0,0.007364135,approve
0,0.021706358,approve
0,0.004865069,approve
0,0.012406848,approve
0,0.01769738,approve
0,0.7950275,approve
0,0.023577759,approve
0,0.55404425,approve
0,0.0005558655,approve
0,0.07181216,approve
0,0.0024697117,approve
0,0.0015655675,approve
0,0.117035545,approve
0,0.006014385,approve
0,0.0012676228,approve
0,0.0050359583,approve
0,0.051549084,approve
0,0.0022976166,approve
0,0.9614388,decline
0,0.06730865,approve
0,0.8436346,decline
0,0.048849225,approve
0,0.6208895,approve
0,0.0009807841,approve
0,0.06940257,approve
0,0.008061874,approve
0,0.012212584,approve
0,0.0026577143,approve
0,0.98208964,decline
0,0.8864257,decline
0,0.346465,approve
0,0.84040266,decline
0,0.12811449,approve
0,0.07116103,approve
0,0.21045016,approve
0,0.4558422,approve
0,0.00035682996,approve
0,0.0019998061,approve
0,0.28297982,approve
0,0.025685143,approve
0,0.0021370864,approve
0,0.0028045294,approve
0,0.00044475836,approve
0,0.026787847,approve
0,0.70994407,approve
0,0.14258352,approve
0,0.009159152,approve
0,0.9842131,decline
0,0.0038273842,approve
0,0.9929395,decline
0,0.053854518,approve
0,0.001786601,approve
0,0.4664795,approve
0,0.0038430346,approve
0,0.0008958781,approve
0,0.001247467,approve
0,0.0099309925,approve
0,0.007858071,approve
0,0.0013498667,approve
0,0.8826248,decline
0,0.016140828,approve
0,0.018650018,approve
0,0.0008043733,approve
0,0.631986,approve
0,0.0006333937,approve
0,0.008544847,approve
0,0.0002465065,approve
0,0.014393277,approve
0,0.013313505,approve
0,0.15612811,approve
0,0.013066634,approve
0,0.0038080253,approve
0,0.008797698,approve
0,0.0047999914,approve
0,0.005486914,approve
0,0.34485203,approve
0,0.00021364704,approve
0,0.30115643,approve
0,0.0028302597,approve
